Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
1967,9,8,00:00,UTC,-1,-1,16.1,19.7,12.8
1967,9,9,00:00,UTC,0,-1,15.3,18.5,11.8
1967,9,10,00:00,UTC,1.3,-1,16.8,17.5,15.7
1967,9,11,00:00,UTC,0,-1,15.3,16.7,14.1
1967,9,12,00:00,UTC,-1,-1,13.7,18.3,10.4
1967,9,13,00:00,UTC,-1,-1,13.7,18.7,8.3
1967,9,14,00:00,UTC,-1,-1,14,19.5,9.4
1967,9,15,00:00,UTC,-1,-1,13.6,20,8.9
1967,9,16,00:00,UTC,-1,-1,13.9,19.5,8.8
1967,9,17,00:00,UTC,-1,-1,12.5,14.5,10
1967,9,18,00:00,UTC,-1,-1,11,17,5.3
1967,9,19,00:00,UTC,-1,-1,11.3,16.1,5.8
1967,9,20,00:00,UTC,-1,-1,12.9,15.6,9.5
1967,9,21,00:00,UTC,1.7,-1,13.4,14.7,11.1
1967,9,22,00:00,UTC,15,-1,13.3,14.7,11.8
1967,9,23,00:00,UTC,11.1,-1,12.3,13.5,11.2
1967,9,24,00:00,UTC,0.6,-1,12.8,14.5,11.5
1967,9,25,00:00,UTC,-1,-1,10.8,13.3,9
1967,9,26,00:00,UTC,-1,-1,11,16.3,6.7
1967,9,27,00:00,UTC,-1,-1,11.3,14.8,8.3
1967,9,28,00:00,UTC,-1,-1,6.6,10.5,4
1967,9,29,00:00,UTC,-1,-1,9.2,12.8,5.3
1967,9,30,00:00,UTC,-1,-1,8.6,14.5,5.2
1967,10,1,00:00,UTC,6,-1,10.5,11.7,5.4
1967,10,2,00:00,UTC,0,-1,12.8,14.6,9.6
1967,10,3,00:00,UTC,0.3,-1,13.8,15.7,12.7
1967,10,4,00:00,UTC,0.3,-1,12.6,13.8,11.6
1967,10,5,00:00,UTC,5,-1,13.9,15.9,12.5
1967,10,6,00:00,UTC,0.3,-1,12.3,13.9,10.9
1967,10,7,00:00,UTC,10.4,-1,11.1,13.2,8.1
1967,10,8,00:00,UTC,6.5,-1,11.4,12.6,8
1967,10,9,00:00,UTC,0.1,-1,9.7,11.4,8.6
1967,10,10,00:00,UTC,12.6,-1,8.1,8.7,7.4
1967,10,11,00:00,UTC,0.1,-1,8.2,10.6,5.8
1967,10,12,00:00,UTC,4.5,-1,9.8,12.9,2.7
1967,10,13,00:00,UTC,8.9,-1,12.4,13.2,11
1967,10,14,00:00,UTC,-1,-1,12.2,14.6,10.8
1967,10,15,00:00,UTC,5.5,-1,12,12.8,10.8
1967,10,16,00:00,UTC,5.5,-1,10.7,12.8,7.7
1967,10,17,00:00,UTC,26.4,-1,6.6,8,4.4
1967,10,18,00:00,UTC,1.1,-1,5.5,12.1,1
1967,10,19,00:00,UTC,1.8,-1,5.4,8.8,3
1967,10,20,00:00,UTC,1.5,-1,3.7,6,1.5
1967,10,21,00:00,UTC,13.8,-1,7.6,9,3.9
1967,10,22,00:00,UTC,0.4,-1,7.8,9.7,6.3
1967,10,23,00:00,UTC,-1,-1,4.8,8.4,2.2
1967,10,24,00:00,UTC,0.9,-1,6.4,10,1.3
1967,10,25,00:00,UTC,0.3,-1,8.8,9.9,6.3
1967,10,26,00:00,UTC,5.5,-1,8.9,10.3,4.3
1967,10,27,00:00,UTC,-1,-1,10.7,11.4,9.8
1967,10,28,00:00,UTC,3.6,-1,9.7,11,8
1967,10,29,00:00,UTC,0,-1,10.2,11,9.4
1967,10,30,00:00,UTC,16.8,-1,9.8,10.5,8.6
1967,10,31,00:00,UTC,4.3,-1,8.1,9.7,6.4
1967,11,1,00:00,UTC,4,-1,6.6,7.9,5.6
1967,11,2,00:00,UTC,1.6,-1,8.1,9.8,6
1967,11,3,00:00,UTC,0.6,-1,9.7,11.2,6.8
1967,11,4,00:00,UTC,0.3,-1,10.1,10.7,9.7
1967,11,5,00:00,UTC,0.1,-1,8.7,9.8,7.7
1967,11,6,00:00,UTC,2.6,-1,10.2,11.5,9
1967,11,7,00:00,UTC,0.6,-1,9.7,10.5,8.6
1967,11,8,00:00,UTC,-1,-1,8.4,9.3,7.5
1967,11,9,00:00,UTC,1.3,-1,7.3,8.5,6.6
1967,11,10,00:00,UTC,0.5,-1,5.8,6.8,4.7
1967,11,11,00:00,UTC,2,-1,5,7.2,3.3
1967,11,12,00:00,UTC,21.7,-1,5.7,8.2,3.8
1967,11,13,00:00,UTC,0.6,-1,4.6,6.3,3
1967,11,14,00:00,UTC,3.3,-1,3.2,4.8,0.1
1967,11,15,00:00,UTC,1.2,-1,6.4,7.8,1
1967,11,16,00:00,UTC,0.4,-1,5.8,7.9,3
1967,11,17,00:00,UTC,1,-1,2.5,3.3,1.4
1967,11,18,00:00,UTC,0.1,-1,3,4.5,1.5
1967,11,19,00:00,UTC,-1,-1,0.3,2.8,-1.7
1967,11,20,00:00,UTC,1.2,-1,1.7,4.3,-0.6
1967,11,21,00:00,UTC,5.4,-1,4.8,6.4,2.9
1967,11,22,00:00,UTC,0.7,-1,3.7,6.6,1.8
1967,11,23,00:00,UTC,-1,-1,-1.3,6.6,-4.2
1967,11,24,00:00,UTC,1.1,-1,0,3.7,-6.3
1967,11,25,00:00,UTC,-1,-1,3.7,4.7,3
1967,11,26,00:00,UTC,-1,-1,2.9,3.6,2
1967,11,27,00:00,UTC,-1,-1,0.8,2.6,-0.2
1967,11,28,00:00,UTC,0,-1,-4.4,0,-6
1967,11,29,00:00,UTC,0.2,-1,-1.2,0.3,-5.8
1967,11,30,00:00,UTC,1,-1,1,1.6,0.3
1967,12,1,00:00,UTC,1.6,-1,3.6,5.6,-0.5
1967,12,2,00:00,UTC,0.1,-1,3.2,4.9,1.1
1967,12,3,00:00,UTC,-1,-1,-0.4,3.1,-2.9
1967,12,4,00:00,UTC,3.3,-1,-1.6,1.1,-3.9
1967,12,5,00:00,UTC,23.1,3,-0.5,0.6,-2.7
1967,12,6,00:00,UTC,4.7,18,-4,0.9,-7.6
1967,12,7,00:00,UTC,4.7,27,-5.3,-4.3,-6.9
1967,12,8,00:00,UTC,0.1,32,-10.4,-6.1,-12.4
1967,12,9,00:00,UTC,0.1,31,-9.7,-5.9,-14.6
1967,12,10,00:00,UTC,0.1,31,-6.8,-4.9,-10.5
1967,12,11,00:00,UTC,0.1,29,-9.3,-7.2,-12.1
1967,12,12,00:00,UTC,0,27,-11.9,-9.4,-15.6
1967,12,13,00:00,UTC,2.1,27,-17.4,-14.6,-19.3
1967,12,14,00:00,UTC,2.4,29,-0.5,1.9,-16.9
1967,12,15,00:00,UTC,1.1,21,3.5,5,1.4
1967,12,16,00:00,UTC,0.1,11,0.7,5.1,-2.4
1967,12,17,00:00,UTC,0.1,10,-8.9,-2.2,-12.8
1967,12,18,00:00,UTC,0,10,-12.8,-11.6,-14.3
1967,12,19,00:00,UTC,-1,10,-13.6,-7.3,-17.3
1967,12,20,00:00,UTC,0,10,-10.8,-6.9,-14.3
1967,12,21,00:00,UTC,0.7,10,-15.6,-13.1,-18.4
1967,12,22,00:00,UTC,-1,12,-15.3,-9.1,-20.2
1967,12,23,00:00,UTC,-1,12,-22.9,-19.9,-24.3
1967,12,24,00:00,UTC,0.2,12,-18.7,-14,-24.1
1967,12,25,00:00,UTC,1.6,13,-12.5,-10.3,-15
1967,12,26,00:00,UTC,0,17,-14,-11.9,-16.5
1967,12,27,00:00,UTC,0,17,-15.6,-10.6,-19.9
1967,12,28,00:00,UTC,2.3,17,-6.6,-1.4,-18.2
1967,12,29,00:00,UTC,1.3,19,0.1,1.4,-2.4
1967,12,30,00:00,UTC,0.1,19,-6.1,1.2,-11.1
1967,12,31,00:00,UTC,0,19,-11.9,-9.9,-15
1968,1,1,00:00,UTC,0.4,19,-17.3,-12.8,-19.5
1968,1,2,00:00,UTC,0.1,19,-15.6,-13.7,-19
1968,1,3,00:00,UTC,0.3,19,-9.7,-7.5,-14.1
1968,1,4,00:00,UTC,-1,19,-14.3,-12.3,-16.5
1968,1,5,00:00,UTC,0.4,19,-17.7,-15.9,-20.4
1968,1,6,00:00,UTC,0.3,21,-10.6,-9,-16.4
1968,1,7,00:00,UTC,0.6,26,-17.4,-11.8,-20.4
1968,1,8,00:00,UTC,0.5,22,-18.2,-15,-23.5
1968,1,9,00:00,UTC,2.7,22,-17,-14.7,-20.1
1968,1,10,00:00,UTC,0.7,29,-15,-7.6,-20.7
1968,1,11,00:00,UTC,-1,31,-21.5,-19.1,-23.9
1968,1,12,00:00,UTC,-1,28,-26.4,-23.2,-28.3
1968,1,13,00:00,UTC,0.2,27,-25.2,-20.1,-29.9
1968,1,14,00:00,UTC,0.3,28,-21.3,-16.5,-24.8
1968,1,15,00:00,UTC,0.1,28,-17.5,-13.3,-19.4
1968,1,16,00:00,UTC,-1,27,-21.7,-18.2,-24
1968,1,17,00:00,UTC,0.2,26,-24,-22.5,-26.2
1968,1,18,00:00,UTC,0,26,-18.6,-17,-23.3
1968,1,19,00:00,UTC,1.4,26,-15.2,-12.6,-17.7
1968,1,20,00:00,UTC,0.1,27,-1.4,0.8,-12.8
1968,1,21,00:00,UTC,0.1,24,0.1,0.5,-0.3
1968,1,22,00:00,UTC,-1,26,-0.6,0.3,-0.9
1968,1,23,00:00,UTC,1.9,25,-5.9,-0.7,-8.6
1968,1,24,00:00,UTC,4,27,-3.8,-2.9,-5.9
1968,1,25,00:00,UTC,2.8,31,-6.7,-2.5,-11.4
1968,1,26,00:00,UTC,0.2,33,-7.1,-5.7,-10.7
1968,1,27,00:00,UTC,0.1,34,-11.4,-8.1,-14.1
1968,1,28,00:00,UTC,9.4,34,-6.7,-4,-12.9
1968,1,29,00:00,UTC,3.5,43,-6.2,-3.8,-9.1
1968,1,30,00:00,UTC,6.5,46,-0.8,0.9,-7.1
1968,1,31,00:00,UTC,0.5,46,0.3,1.2,-0.2
1968,2,1,00:00,UTC,1.8,44,0.5,1.8,-3.9
1968,2,2,00:00,UTC,3,34,-0.1,1.8,-3.2
1968,2,3,00:00,UTC,0.9,35,0.1,1.2,-5.2
1968,2,4,00:00,UTC,4.3,35,0,0.9,-1.2
1968,2,5,00:00,UTC,3.8,39,0.2,0.9,-1.4
1968,2,6,00:00,UTC,1.8,36,-0.8,0.7,-2.6
1968,2,7,00:00,UTC,0.1,40,-6,-2.6,-8.2
1968,2,8,00:00,UTC,0.2,39,-5.7,-3.8,-9.4
1968,2,9,00:00,UTC,0.1,39,-4.2,-3.8,-4.8
1968,2,10,00:00,UTC,-1,39,-4.8,-2.7,-9.4
1968,2,11,00:00,UTC,0.3,39,-2.5,-1.2,-3.6
1968,2,12,00:00,UTC,0,39,-2.6,-1.6,-3.8
1968,2,13,00:00,UTC,4.1,39,-1.9,-0.6,-2.6
1968,2,14,00:00,UTC,1,45,-3.2,-1.3,-7.4
1968,2,15,00:00,UTC,3.6,45,-2.2,-0.6,-6.9
1968,2,16,00:00,UTC,-1,50,-10.5,-3.8,-14.9
1968,2,17,00:00,UTC,4.3,49,-12.4,-7.5,-17.5
1968,2,18,00:00,UTC,2.4,53,-5.3,-2.6,-12.7
1968,2,19,00:00,UTC,0.7,55,-11.4,-5.2,-19.1
1968,2,20,00:00,UTC,0,56,-6.7,-4.4,-10.4
1968,2,21,00:00,UTC,0.3,56,-6.1,-4.4,-7.7
1968,2,22,00:00,UTC,0.5,54,-9.4,-7.5,-11.4
1968,2,23,00:00,UTC,0.2,53,-9.5,-6.7,-11.9
1968,2,24,00:00,UTC,1.3,53,-8.4,-7.1,-11.4
1968,2,25,00:00,UTC,0.4,57,-7.4,-6.6,-8.6
1968,2,26,00:00,UTC,0.2,55,-2.4,1.2,-10.4
1968,2,27,00:00,UTC,-1,54,-0.2,3.3,-3.5
1968,2,28,00:00,UTC,-1,52,2.1,4.9,0.1
1968,2,29,00:00,UTC,0.1,49,1.7,3,0.6
1968,3,1,00:00,UTC,-1,47,-1.8,0.7,-3.4
1968,3,2,00:00,UTC,-1,46,0.1,1.3,-0.8
1968,3,3,00:00,UTC,-1,46,-1.6,-0.3,-3.6
1968,3,4,00:00,UTC,1.6,46,-2.3,-1,-4.9
1968,3,5,00:00,UTC,3,49,-0.1,0.6,-1.6
1968,3,6,00:00,UTC,-1,48,-0.3,0.6,-2.3
1968,3,7,00:00,UTC,0.5,48,-2.7,-1.1,-5.4
1968,3,8,00:00,UTC,0,49,1.1,5,-3.3
1968,3,9,00:00,UTC,0.4,47,-0.4,2.6,-3.6
1968,3,10,00:00,UTC,0.4,49,-5.7,-3.4,-8.9
1968,3,11,00:00,UTC,0.2,48,-4.9,-1.7,-7.9
1968,3,12,00:00,UTC,-1,48,-7.6,-3.6,-10.9
1968,3,13,00:00,UTC,0,48,-1.2,3.1,-10.4
1968,3,14,00:00,UTC,0.1,47,-2.7,2.3,-8.9
1968,3,15,00:00,UTC,-1,47,-7,-1.5,-11.9
1968,3,16,00:00,UTC,-1,47,-5.2,-1.2,-9.3
1968,3,17,00:00,UTC,5,47,-2,1.2,-7
1968,3,18,00:00,UTC,2,49,1.7,2.9,0.3
1968,3,19,00:00,UTC,-1,49,-0.8,1.8,-3.4
1968,3,20,00:00,UTC,4.6,48,-2,1.3,-5.7
1968,3,21,00:00,UTC,0.7,48,2.5,4,1.2
1968,3,22,00:00,UTC,3.6,45,2.1,4.2,0.1
1968,3,23,00:00,UTC,1.3,40,1.3,2.1,0.5
1968,3,24,00:00,UTC,4.3,39,1.8,2.8,0.6
1968,3,25,00:00,UTC,-1,34,4.7,7.3,2.3
1968,3,26,00:00,UTC,0,25,4.4,8.1,2.4
1968,3,27,00:00,UTC,0.6,17,2.2,3.3,-0.3
1968,3,28,00:00,UTC,0,11,3.8,6.5,2.1
1968,3,29,00:00,UTC,0.3,6,5.2,11.6,1.9
1968,3,30,00:00,UTC,-1,-1,4.1,8.2,1
1968,3,31,00:00,UTC,0.2,-1,3.3,7,1.5
1968,4,1,00:00,UTC,1,-1,1,2,0
1968,4,2,00:00,UTC,8.3,-1,1.4,2.5,0.5
1968,4,3,00:00,UTC,2,-1,3.1,3.8,0.5
1968,4,4,00:00,UTC,2.7,-1,3.3,5.6,0.7
1968,4,5,00:00,UTC,0.3,-1,2.5,4.1,0.8
1968,4,6,00:00,UTC,0.4,-1,1.9,3.7,0.2
1968,4,7,00:00,UTC,4.3,-1,2.1,4.5,-0.4
1968,4,8,00:00,UTC,5.8,1,-0.6,1.9,-2.4
1968,4,9,00:00,UTC,-1,5,0.4,6,-4.2
1968,4,10,00:00,UTC,-1,-1,2.5,6.8,-2.8
1968,4,11,00:00,UTC,0.5,-1,2.3,4.8,-0.6
1968,4,12,00:00,UTC,5.5,-1,2.1,3.6,0.5
1968,4,13,00:00,UTC,0,-1,3.7,7.5,0.3
1968,4,14,00:00,UTC,-1,-1,4.6,8.3,2.5
1968,4,15,00:00,UTC,-1,-1,6.3,13.3,0.3
1968,4,16,00:00,UTC,-1,-1,6.5,11.7,0.8
1968,4,17,00:00,UTC,-1,-1,2.3,8.4,0.6
1968,4,18,00:00,UTC,-1,-1,5,10,0.9
1968,4,19,00:00,UTC,-1,-1,7.7,13.8,1.4
1968,4,20,00:00,UTC,0,-1,5.3,10.4,2.6
1968,4,21,00:00,UTC,-1,-1,6.7,11.9,4.5
1968,4,22,00:00,UTC,-1,-1,11,17,4
1968,4,23,00:00,UTC,0.8,-1,8.8,12.8,4.6
1968,4,24,00:00,UTC,3.8,-1,5.5,9.5,2.9
1968,4,25,00:00,UTC,-1,-1,8.1,13,5
1968,4,26,00:00,UTC,-1,-1,6.4,11.3,4
1968,4,27,00:00,UTC,-1,-1,8.5,12.3,5.4
1968,4,28,00:00,UTC,-1,-1,3.7,9,0.6
1968,4,29,00:00,UTC,-1,-1,5.5,9.3,2.1
1968,4,30,00:00,UTC,-1,-1,8.1,12.3,2.8
1968,5,1,00:00,UTC,3.2,-1,7.6,9.8,5.5
1968,5,2,00:00,UTC,0.2,-1,7.3,9.8,5.3
1968,5,3,00:00,UTC,-1,-1,7.5,11.7,5.4
1968,5,4,00:00,UTC,0.1,-1,6,7.9,4.7
1968,5,5,00:00,UTC,1.7,-1,6.1,8.8,2.5
1968,5,6,00:00,UTC,-1,-1,8.5,12.6,5.4
1968,5,7,00:00,UTC,4.4,-1,7.7,12.3,4.2
1968,5,8,00:00,UTC,1,-1,7.1,10.5,4.7
1968,5,9,00:00,UTC,-1,-1,6.4,9.5,3.5
1968,5,10,00:00,UTC,0.5,-1,6.6,11.8,3.3
1968,5,11,00:00,UTC,8.4,-1,7.8,11.2,5.6
1968,5,12,00:00,UTC,15.1,-1,10.8,17.1,7.5
1968,5,13,00:00,UTC,0.1,-1,9.6,14.2,7.3
1968,5,14,00:00,UTC,19,-1,6.9,9.3,5.3
1968,5,15,00:00,UTC,1.8,-1,6.8,9.6,5.4
1968,5,16,00:00,UTC,0,-1,6,9.9,3.4
1968,5,17,00:00,UTC,-1,-1,4.4,6.9,2.3
1968,5,18,00:00,UTC,13.8,-1,3.6,6.6,0.2
1968,5,19,00:00,UTC,0,-1,6.4,8.8,5.4
1968,5,20,00:00,UTC,6.3,-1,7,10.7,4.2
1968,5,21,00:00,UTC,0.1,-1,3.8,8.3,2.2
1968,5,22,00:00,UTC,-1,-1,3.1,5.4,0.3
1968,5,23,00:00,UTC,1.3,-1,3.9,8.8,-0.3
1968,5,24,00:00,UTC,0,-1,5.5,7.8,4
1968,5,25,00:00,UTC,-1,-1,6.9,10.4,2
1968,5,26,00:00,UTC,-1,-1,7.8,11.3,2.1
1968,5,27,00:00,UTC,-1,-1,9.8,13.6,5.6
1968,5,28,00:00,UTC,-1,-1,11.8,16,5.3
1968,5,29,00:00,UTC,-1,-1,14.4,18.8,10
1968,5,30,00:00,UTC,-1,-1,14.1,18.5,7.5
1968,5,31,00:00,UTC,-1,-1,15.3,19.1,5.2
1968,6,1,00:00,UTC,-1,-1,12.7,17.8,10.5
1968,6,2,00:00,UTC,-1,-1,16.4,23.3,10.7
1968,6,3,00:00,UTC,-1,-1,15.2,22.7,11.1
1968,6,4,00:00,UTC,-1,-1,13.5,15.9,10.2
1968,6,5,00:00,UTC,-1,-1,16.6,22.7,10.3
1968,6,6,00:00,UTC,1.2,-1,14.7,20.3,12.9
1968,6,7,00:00,UTC,2.5,-1,13.9,18,11.5
1968,6,8,00:00,UTC,-1,-1,12.1,14.8,9.8
1968,6,9,00:00,UTC,-1,-1,13.1,16.8,9.9
1968,6,10,00:00,UTC,-1,-1,15,20.3,9.2
1968,6,11,00:00,UTC,-1,-1,13.1,17.8,8.9
1968,6,12,00:00,UTC,-1,-1,15.1,19.3,10
1968,6,13,00:00,UTC,-1,-1,20.2,27.3,14
1968,6,14,00:00,UTC,-1,-1,21.8,26.2,16.7
1968,6,15,00:00,UTC,-1,-1,17.1,23.8,12.3
1968,6,16,00:00,UTC,-1,-1,18,19.7,14.1
1968,6,17,00:00,UTC,-1,-1,17.7,22.1,13
1968,6,18,00:00,UTC,-1,-1,19.1,21.6,13.9
1968,6,19,00:00,UTC,-1,-1,21.2,27.5,17
1968,6,20,00:00,UTC,0,-1,19.8,24.6,15.9
1968,6,21,00:00,UTC,2.5,-1,19,23.5,16
1968,6,22,00:00,UTC,-1,-1,18.8,21.7,17
1968,6,23,00:00,UTC,-1,-1,19.4,23.1,16
1968,6,24,00:00,UTC,-1,-1,19,23.3,13.4
1968,6,25,00:00,UTC,20,-1,18,21.8,14.5
1968,6,26,00:00,UTC,4.6,-1,15.2,17.9,13.5
1968,6,27,00:00,UTC,2.2,-1,14.5,17.5,12.5
1968,6,28,00:00,UTC,13.5,-1,13.1,14.7,12
1968,6,29,00:00,UTC,2.7,-1,12.4,15.2,9.6
1968,6,30,00:00,UTC,-1,-1,14.3,16.9,12
1968,7,1,00:00,UTC,-1,-1,17.6,22.1,12.7
1968,7,2,00:00,UTC,-1,-1,18.9,22.9,13.1
1968,7,3,00:00,UTC,-1,-1,21.6,26,14.5
1968,7,4,00:00,UTC,-1,-1,20.5,25.7,16.3
1968,7,5,00:00,UTC,-1,-1,17.6,21.9,15
1968,7,6,00:00,UTC,0,-1,16.8,20.8,13
1968,7,7,00:00,UTC,17.7,-1,15.3,18.7,14.2
1968,7,8,00:00,UTC,4.2,-1,13.9,16.2,13
1968,7,9,00:00,UTC,2.8,-1,14.8,17.2,13.5
1968,7,10,00:00,UTC,3.1,-1,14.6,18.8,9.9
1968,7,11,00:00,UTC,17.3,-1,13.4,16.8,11.9
1968,7,12,00:00,UTC,9.5,-1,12.2,14.5,10.3
1968,7,13,00:00,UTC,0.1,-1,14.2,18.1,10.9
1968,7,14,00:00,UTC,-1,-1,16.1,20.8,11.4
1968,7,15,00:00,UTC,-1,-1,14.3,18.4,11.5
1968,7,16,00:00,UTC,0.1,-1,13.1,15.6,10
1968,7,17,00:00,UTC,0.1,-1,13.6,15.6,12.1
1968,7,18,00:00,UTC,-1,-1,14.4,17.4,12
1968,7,19,00:00,UTC,-1,-1,15.4,19.4,11.2
1968,7,20,00:00,UTC,-1,-1,15.3,18.2,10.2
1968,7,21,00:00,UTC,0,-1,13.8,17.2,11.6
1968,7,22,00:00,UTC,1.5,-1,11.7,14.2,10.2
1968,7,23,00:00,UTC,2.2,-1,12,16.2,9.5
1968,7,24,00:00,UTC,-1,-1,13.4,17.2,10.2
1968,7,25,00:00,UTC,-1,-1,15.9,18.8,10.4
1968,7,26,00:00,UTC,0.5,-1,16.7,22,10.9
1968,7,27,00:00,UTC,-1,-1,17.8,22.4,12.2
1968,7,28,00:00,UTC,-1,-1,17.9,22.6,12.2
1968,7,29,00:00,UTC,-1,-1,18.1,22.8,13.3
1968,7,30,00:00,UTC,-1,-1,18.3,23.3,12.6
1968,7,31,00:00,UTC,-1,-1,17.8,21.6,11
1968,8,1,00:00,UTC,-1,-1,18.5,20.9,16.1
1968,8,2,00:00,UTC,0.5,-1,16.3,20.3,12.7
1968,8,3,00:00,UTC,-1,-1,16,20.3,9.9
1968,8,4,00:00,UTC,-1,-1,16.1,20.7,11.8
1968,8,5,00:00,UTC,-1,-1,17.5,22.2,11.4
1968,8,6,00:00,UTC,-1,-1,18.5,24.7,12.1
1968,8,7,00:00,UTC,8,-1,17.7,23.4,12.3
1968,8,8,00:00,UTC,-1,-1,14.8,19.5,10.3
1968,8,9,00:00,UTC,-1,-1,15.7,20.7,11.8
1968,8,10,00:00,UTC,0.1,-1,15.1,18.8,9.4
1968,8,11,00:00,UTC,1,-1,16.5,20.5,13.8
1968,8,12,00:00,UTC,-1,-1,17.6,20.6,15.9
1968,8,13,00:00,UTC,4.4,-1,14.6,19.5,12.7
1968,8,14,00:00,UTC,-1,-1,13.3,17.7,8.4
1968,8,15,00:00,UTC,2,-1,16.9,21.4,14.1
1968,8,16,00:00,UTC,16.9,-1,15.9,18.8,14.2
1968,8,17,00:00,UTC,11.9,-1,13.4,15.7,10.8
1968,8,18,00:00,UTC,1.8,-1,14.3,15.9,13.5
1968,8,19,00:00,UTC,-1,-1,15.7,19.1,13.8
1968,8,20,00:00,UTC,1.9,-1,14.7,17.2,11.6
1968,8,21,00:00,UTC,-1,-1,17.5,22.7,13.4
1968,8,22,00:00,UTC,0.1,-1,19.1,24.3,15.4
1968,8,23,00:00,UTC,-1,-1,20,24.8,14.7
1968,8,24,00:00,UTC,0.1,-1,19.1,23.6,15.3
1968,8,25,00:00,UTC,0.9,-1,18.4,21.7,14.9
1968,8,26,00:00,UTC,-1,-1,18.6,23.9,15.6
1968,8,27,00:00,UTC,-1,-1,16.6,18.6,16.2
1968,8,28,00:00,UTC,0.2,-1,16.8,18.4,14.8
1968,8,29,00:00,UTC,3.1,-1,18.1,21,16.5
1968,8,30,00:00,UTC,0.2,-1,17.9,20.2,16.4
1968,8,31,00:00,UTC,2,-1,17,18.4,15.6
1968,9,1,00:00,UTC,0.6,-1,18.3,20.5,16.6
1968,9,2,00:00,UTC,0.1,-1,18.2,20.2,16.9
1968,9,3,00:00,UTC,-1,-1,19.3,23.4,14.8
1968,9,4,00:00,UTC,-1,-1,19.1,23.9,14.8
1968,9,5,00:00,UTC,0,-1,19.5,23.3,16.5
1968,9,6,00:00,UTC,-1,-1,19.6,26.2,14.2
1968,9,7,00:00,UTC,-1,-1,19.9,26.2,15.3
1968,9,8,00:00,UTC,3,-1,17.2,19.3,15.2
1968,9,9,00:00,UTC,0.2,-1,12,15.5,10.2
1968,9,10,00:00,UTC,4.5,-1,13.7,15.8,11.1
1968,9,11,00:00,UTC,1.6,-1,13.5,16.2,11.9
1968,9,12,00:00,UTC,0,-1,10.1,12.9,8.8
1968,9,13,00:00,UTC,4.8,-1,6.9,10.3,4.3
1968,9,14,00:00,UTC,-1,-1,7.8,9.3,6.9
1968,9,15,00:00,UTC,0.1,-1,7.3,9.4,5.6
1968,9,16,00:00,UTC,-1,-1,5.8,9.7,1.9
1968,9,17,00:00,UTC,12.6,-1,8.7,12,4.4
1968,9,18,00:00,UTC,0.8,-1,8.2,11.5,5.8
1968,9,19,00:00,UTC,3.7,-1,6.3,11.1,1
1968,9,20,00:00,UTC,0.5,-1,12,15.8,8.3
1968,9,21,00:00,UTC,6.8,-1,10.4,13.2,7.9
1968,9,22,00:00,UTC,4.2,-1,12,13.1,10.9
1968,9,23,00:00,UTC,5.7,-1,12.2,13.3,11.3
1968,9,24,00:00,UTC,5.9,-1,11.2,13.1,10.3
1968,9,25,00:00,UTC,-1,-1,8.4,10.8,6.6
1968,9,26,00:00,UTC,-1,-1,4.6,6.7,3.3
1968,9,27,00:00,UTC,-1,-1,3.1,8.9,-1
1968,9,28,00:00,UTC,-1,-1,7.3,10.3,1.9
1968,9,29,00:00,UTC,-1,-1,8.4,9.8,6.6
1968,9,30,00:00,UTC,-1,-1,8.9,11.6,7.1
1968,10,1,00:00,UTC,0.2,-1,7.8,9.4,6.5
1968,10,2,00:00,UTC,-1,-1,7.1,7.8,6.3
1968,10,3,00:00,UTC,2.9,-1,7.8,8,7.1
1968,10,4,00:00,UTC,3.7,-1,8.6,10.6,7.5
1968,10,5,00:00,UTC,0.1,-1,2.6,7.9,0.3
1968,10,6,00:00,UTC,-1,-1,1.4,4.7,-1
1968,10,7,00:00,UTC,1,-1,2.4,6.2,-1.3
1968,10,8,00:00,UTC,0.1,-1,3.9,6.1,0.7
1968,10,9,00:00,UTC,-1,-1,6.7,8.8,4.9
1968,10,10,00:00,UTC,-1,-1,2.3,6,0
1968,10,11,00:00,UTC,-1,-1,0.5,4.7,-3.9
1968,10,12,00:00,UTC,11.3,-1,3.6,4.8,2.3
1968,10,13,00:00,UTC,0.5,-1,9.2,10.9,4.8
1968,10,14,00:00,UTC,1,-1,8.9,9.2,8.5
1968,10,15,00:00,UTC,0.2,-1,4.1,9.1,2.6
1968,10,16,00:00,UTC,8.5,-1,1.7,2.8,0.6
1968,10,17,00:00,UTC,10.1,-1,5.1,6.7,1.8
1968,10,18,00:00,UTC,0.3,-1,5.7,7.2,3.7
1968,10,19,00:00,UTC,-1,-1,1.3,3.9,-0.4
1968,10,20,00:00,UTC,3.2,-1,2.1,6.8,-2.7
1968,10,21,00:00,UTC,0.3,-1,7.4,8.1,6.2
1968,10,22,00:00,UTC,0.1,-1,6.8,8.2,4.7
1968,10,23,00:00,UTC,0.1,-1,3,7.7,1.9
1968,10,24,00:00,UTC,0,-1,-1.2,2.3,-3.9
1968,10,25,00:00,UTC,4.8,-1,-5.7,-3.4,-8.7
1968,10,26,00:00,UTC,2.8,-1,3.2,5.4,-4.2
1968,10,27,00:00,UTC,-1,-1,-1.8,2.2,-4.4
1968,10,28,00:00,UTC,11.7,-1,-4,-0.8,-7.9
1968,10,29,00:00,UTC,4.2,1,4.8,6.2,-1.3
